,latitude,longitude,scientific_name,common_name
444,5.361296944,100.3068172,Mimosa pigra,Giant Sensitive Plant
445,5.359342575,100.3043213,Mimosa pigra,Giant Sensitive Plant
446,2.499161879,102.8616539,Mimosa pigra,Giant Sensitive Plant
447,3.06100649,101.8105607,Mimosa pigra,lollipop mimosa
448,1.280850863,103.5101568,Mimosa pigra,Giant Sensitive Plant
449,1.27862256,103.5102666,Mimosa pigra,Giant Sensitive Plant
450,1.327660917,103.4332991,Mimosa pigra,Giant Sensitive Plant
451,1.283645,103.5075769,Mimosa pigra,Giant Sensitive Plant
452,1.283645,103.5075769,Mimosa pigra,Giant Sensitive Plant
453,1.280846667,103.5101383,Mimosa pigra,Giant Sensitive Plant
454,1.278869444,103.5101778,Mimosa pigra,Giant Sensitive Plant
455,5.302362442,100.4914932,Mimosa pigra,Giant Sensitive Plant
456,3.180194682,101.6069717,Mimosa pigra,Giant Sensitive Plant
457,2.705380556,101.90595,Mimosa pigra,Giant Sensitive Plant
458,3.095760584,101.4173203,Mimosa pigra,Giant Sensitive Plant
459,2.731741667,101.9001722,Mimosa pigra,Giant Sensitive Plant
460,3.108104467,101.3814163,Mimosa pigra,Giant Sensitive Plant
461,2.722622222,101.8879139,Mimosa pigra,Giant Sensitive Plant
462,3.373254972,101.411574,Mimosa pigra,Giant Sensitive Plant
463,1.468330161,103.6403847,Mimosa pigra,Giant Sensitive Plant
464,2.731791667,101.9001694,Mimosa pigra,Giant Sensitive Plant
465,2.688286111,101.9200444,Mimosa pigra,Giant Sensitive Plant
466,1.8397748,102.9552472,Mimosa pigra,Giant Sensitive Plant
467,2.725302778,101.8918444,Mimosa pigra,Giant Sensitive Plant
468,2.711911111,101.8909583,Mimosa pigra,Giant Sensitive Plant
469,2.724747222,101.8864972,Mimosa pigra,Giant Sensitive Plant
470,2.578352405,102.7114985,Mimosa pigra,Giant Sensitive Plant
471,2.728936111,101.8939833,Mimosa pigra,Giant Sensitive Plant
472,2.727380556,101.8971917,Mimosa pigra,Giant Sensitive Plant
473,1.80605609,103.9501308,Mimosa pigra,Giant Sensitive Plant
474,2.726427778,101.9011111,Mimosa pigra,Giant Sensitive Plant
475,2.726883333,101.8861417,Mimosa pigra,Giant Sensitive Plant
476,2.726883333,101.8861417,Mimosa pigra,Giant Sensitive Plant
477,2.726883333,101.8861417,Mimosa pigra,Giant Sensitive Plant
478,3.026622222,101.6941972,Mimosa pigra,Giant Sensitive Plant
479,2.720508333,101.8838278,Mimosa pigra,Giant Sensitive Plant
480,2.725525,101.9007444,Mimosa pigra,Giant Sensitive Plant
481,2.92062269,101.704765,Mimosa pigra,Giant Sensitive Plant
482,2.92839243,101.6799518,Mimosa pigra,Giant Sensitive Plant
483,2.923133333,101.7029983,Mimosa pigra,Giant Sensitive Plant
484,5.35476207,100.2984447,Mimosa pigra,Giant Sensitive Plant
485,3.021477778,101.6903611,Mimosa pigra,Giant Sensitive Plant
486,3.020402778,101.6905611,Mimosa pigra,Giant Sensitive Plant
487,3.148144444,101.5091083,Mimosa pigra,Giant Sensitive Plant
488,3.025394444,101.6941972,Mimosa pigra,Giant Sensitive Plant
489,2.731175,101.8832889,Mimosa pigra,Giant Sensitive Plant
490,2.731175,101.8832889,Mimosa pigra,Giant Sensitive Plant
491,2.731175,101.8832889,Mimosa pigra,Giant Sensitive Plant
492,3.020388889,101.6905361,Mimosa pigra,Giant Sensitive Plant
493,1.454344064,103.9010997,Mimosa pigra,Giant Sensitive Plant
494,2.9248591,101.7015945,Mimosa pigra,Giant Sensitive Plant
495,2.924225,101.701675,Mimosa pigra,Giant Sensitive Plant
496,2.744702778,101.8711722,Mimosa pigra,Giant Sensitive Plant
497,2.888639944,101.6785431,Mimosa pigra,Giant Sensitive Plant
498,5.304136667,100.7368467,Mimosa pigra,Giant Sensitive Plant
499,5.46833,100.2551417,Mimosa pigra,Giant Sensitive Plant
500,2.735638889,101.8764111,Mimosa pigra,Giant Sensitive Plant
501,4.2436958,101.7985469,Mimosa pigra,Giant Sensitive Plant
502,1.770711945,103.6074549,Mimosa pigra,Giant Sensitive Plant
503,5.414257055,103.0371073,Mimosa pigra,Giant Sensitive Plant
504,5.720363333,100.6539167,Mimosa pigra,Giant Sensitive Plant
505,5.391409535,103.0397431,Mimosa pigra,Giant Sensitive Plant
506,5.3919695,103.0396605,Mimosa pigra,Giant Sensitive Plant
507,5.709124098,100.6665149,Mimosa pigra,Giant Sensitive Plant
508,5.715943447,100.6615485,Mimosa pigra,Giant Sensitive Plant
509,1.480005726,104.1781854,Mimosa pigra,lollipop mimosa
510,1.47652035,104.1859939,Mimosa pigra,Giant Sensitive Plant
511,4.062521524,101.7997454,Mimosa pigra,Giant Sensitive Plant
512,3.246261111,102.2411944,Mimosa pigra,Giant Sensitive Plant
513,3.178597222,101.5112389,Mimosa pigra,Giant Sensitive Plant
514,1.849185049,103.63607,Mimosa pigra,Giant Sensitive Plant
515,3.537396861,101.9542465,Mimosa pigra,Giant Sensitive Plant
516,3.170117194,101.826278,Mimosa pigra,Giant Sensitive Plant
517,5.467953333,100.25528,Mimosa pigra,Giant Sensitive Plant
518,4.636969,101.162439,Cenchrus setosus,feathery pennisetum
519,5.3542117,100.292441,Cenchrus setosus,feathery pennisetum
520,3.030885458,101.7251587,Cenchrus setosus,feathery pennisetum
521,2.717222214,101.8874969,Cenchrus setosus,feathery pennisetum
522,2.940719547,101.9033221,Cenchrus setosus,feathery pennisetum
523,2.714444399,101.8861084,Cenchrus setosus,feathery pennisetum
524,3.040897472,101.7295401,Cenchrus setosus,feathery pennisetum
525,3.12435,101.65384,Cenchrus setosus,feathery pennisetum
526,3.019459386,101.6168519,Cenchrus setosus,feathery pennisetum
527,2.71368289,101.8932648,Cenchrus setosus,feathery pennisetum
528,2.723982096,101.9021835,Cenchrus setosus,feathery pennisetum
529,2.93456093,101.7255447,Cenchrus setosus,feathery pennisetum
530,1.533844102,103.9837689,Cenchrus setosus,feathery pennisetum
531,2.947730525,101.901003,Cenchrus setosus,feathery pennisetum
532,1.494072983,103.7762422,Cenchrus setosus,feathery pennisetum
533,2.730187861,101.8907776,Cenchrus setosus,feathery pennisetum
534,2.730493028,101.8907776,Cenchrus setosus,feathery pennisetum
535,2.9495916,101.9024463,Cenchrus setosus,feathery pennisetum
536,2.9495916,101.9024463,Cenchrus setosus,feathery pennisetum
537,2.72122,101.9043198,Cenchrus setosus,feathery pennisetum
538,4.14406,103.4016267,Cenchrus setosus,feathery pennisetum
539,2.719821917,101.8918457,Cenchrus setosus,feathery pennisetum
540,2.2529719,102.2185857,Cenchrus setosus,feathery pennisetum
541,2.723196972,101.8893509,Cenchrus setosus,feathery pennisetum
542,2.997466,101.834273,Cenchrus setosus,feathery pennisetum
543,2.721524917,101.9043198,Cenchrus setosus,feathery pennisetum
544,3.357633333,101.30317,Cenchrus setosus,feathery pennisetum
545,2.706727028,101.8892898,Cenchrus setosus,feathery pennisetum
546,2.71735,101.8867722,Cenchrus setosus,feathery pennisetum
547,5.458769798,100.3108215,Cenchrus setosus,feathery pennisetum
548,5.635375297,100.4880108,Cenchrus setosus,feathery pennisetum
549,1.46364194,103.6450963,Cenchrus setosus,feathery pennisetum
550,1.571125703,103.5805707,Cenchrus setosus,feathery pennisetum
551,2.96685858,101.6544981,Cenchrus setosus,feathery pennisetum
552,2.966872401,101.6544912,Cenchrus setosus,feathery pennisetum
553,2.726563889,101.8945611,Cenchrus setosus,feathery pennisetum
554,2.47880885,101.8467538,Cenchrus setosus,feathery pennisetum
555,2.718591667,101.8929139,Cenchrus setosus,feathery pennisetum
556,5.953025,116.6143583,Cenchrus setosus,feathery pennisetum
557,3.437761112,101.2666432,Cenchrus setosus,feathery pennisetum
558,3.568504815,101.7081525,Cenchrus setosus,feathery pennisetum
559,2.697933333,101.9189389,Cenchrus setosus,feathery pennisetum
560,3.019038889,101.6143306,Cenchrus setosus,feathery pennisetum
561,2.467992018,102.2437698,Cenchrus setosus,feathery pennisetum
562,2.880158333,101.7921972,Cenchrus setosus,feathery pennisetum
563,2.724738889,101.8872111,Cenchrus setosus,feathery pennisetum
564,2.180978,102.245886,Cenchrus setosus,feathery pennisetum
565,2.91954869,101.7061328,Cenchrus setosus,feathery pennisetum
566,2.9195346,101.7059466,Cenchrus setosus,feathery pennisetum
567,4.357941978,100.9834598,Cenchrus setosus,feathery pennisetum
568,2.904504949,101.668682,Cenchrus setosus,feathery pennisetum
569,2.96379396,101.676866,Cenchrus setosus,feathery pennisetum
570,5.9374002,116.777019,Cenchrus setosus,feathery pennisetum
571,2.9437851,101.724788,Cenchrus setosus,feathery pennisetum
572,3.149508333,101.6081361,Cenchrus setosus,feathery pennisetum
573,2.94262811,101.7242471,Cenchrus setosus,feathery pennisetum
574,2.726894444,101.8850722,Cenchrus setosus,feathery pennisetum
575,2.89099749,101.666174,Cenchrus setosus,feathery pennisetum
576,2.9125398,101.6784733,Cenchrus setosus,feathery pennisetum
577,2.960528813,101.6711455,Cenchrus setosus,feathery pennisetum
578,2.203446583,102.2612706,Cenchrus setosus,feathery pennisetum
579,2.721011111,101.8946944,Cenchrus setosus,feathery pennisetum
580,2.724913889,101.9004,Cenchrus setosus,feathery pennisetum
581,1.452126436,103.6967475,Cenchrus setosus,feathery pennisetum
582,1.451990793,103.6966133,Cenchrus setosus,feathery pennisetum
583,2.727933333,101.8836778,Cenchrus setosus,feathery pennisetum
584,2.913211,101.6740008,Cenchrus setosus,feathery pennisetum
585,2.7275,101.8854278,Cenchrus setosus,feathery pennisetum
586,2.712938889,101.8922028,Cenchrus setosus,feathery pennisetum
587,6.027235374,116.5478231,Cenchrus setosus,feathery pennisetum
588,2.727891667,101.8836806,Cenchrus setosus,feathery pennisetum
589,5.423321667,100.2655117,Cenchrus setosus,feathery pennisetum
590,1.45642847,103.6891231,Cenchrus setosus,feathery pennisetum
591,3.172330556,101.4997,Cenchrus setosus,feathery pennisetum
592,3.187945269,101.5241969,Cenchrus setosus,feathery pennisetum
593,1.45345,103.6968217,Cenchrus setosus,feathery pennisetum
594,2.722124853,101.7893229,Cenchrus setosus,feathery pennisetum
595,2.726277778,101.8857833,Cenchrus setosus,feathery pennisetum
596,2.690286456,101.9077088,Cenchrus setosus,feathery pennisetum
597,5.093149934,102.9896151,Cenchrus setosus,feathery pennisetum
598,2.241946186,102.8498549,Cenchrus setosus,feathery pennisetum
599,4.238856867,101.798038,Cenchrus setosus,feathery pennisetum
600,2.505363333,103.0186612,Cenchrus setosus,feathery pennisetum
601,1.452347871,103.6966792,Cenchrus setosus,feathery pennisetum
602,5.405766667,103.0354861,Cenchrus setosus,feathery pennisetum
603,1.775881772,103.6075947,Cenchrus setosus,feathery pennisetum
604,5.406001152,103.0356651,Cenchrus setosus,feathery pennisetum
605,5.40568585,103.0359418,Cenchrus setosus,feathery pennisetum
606,3.67983068,103.0303652,Cenchrus setosus,feathery pennisetum
607,3.841103264,101.2867131,Cenchrus setosus,feathery pennisetum
608,3.824558266,101.3151066,Cenchrus setosus,feathery pennisetum
609,2.651038889,102.4870889,Cenchrus setosus,feathery pennisetum
610,5.599391165,103.1790682,Cenchrus setosus,feathery pennisetum
611,1.480072758,104.1845013,Cenchrus setosus,feathery pennisetum
612,3.596432456,102.5363841,Cenchrus setosus,feathery pennisetum
613,3.255202778,102.1827944,Cenchrus setosus,feathery pennisetum
614,3.160991667,101.5147972,Cenchrus setosus,feathery pennisetum
615,5.714848753,100.657224,Cenchrus setosus,feathery pennisetum
616,3.82336734,101.2754062,Cenchrus setosus,feathery pennisetum
617,1.762243543,104.0813177,Cenchrus setosus,feathery pennisetum
618,2.78717,102.3268367,Cenchrus setosus,feathery pennisetum
619,5.586541667,101.4769817,Cenchrus setosus,feathery pennisetum
620,1.849185049,103.63607,Cenchrus setosus,feathery pennisetum
621,4.96388507,103.046322,Cenchrus setosus,feathery pennisetum
622,3.842581854,101.2932429,Cenchrus setosus,feathery pennisetum
623,3.19944098,101.7412819,Cenchrus setosus,feathery pennisetum
624,3.184550848,101.7432949,Cenchrus setosus,feathery pennisetum
625,3.03691512,101.5824603,Salvinia molesta,Giant Salvinia
626,5.874495362,117.9442298,Salvinia molesta,Giant Salvinia
627,4.946649821,103.3248336,Salvinia molesta,Giant Salvinia
628,2.940071484,101.639016,Salvinia molesta,Giant Salvinia
629,2.916889214,101.6198762,Salvinia molesta,Giant Salvinia
630,3.016617056,101.6835251,Salvinia molesta,Giant Salvinia
631,4.137574054,103.4081331,Salvinia molesta,Giant Salvinia
632,2.910731107,101.6217684,Salvinia molesta,Giant Salvinia
633,5.486487306,118.2621751,Salvinia molesta,Giant Salvinia
634,1.558256903,103.6271545,Salvinia molesta,Giant Salvinia
635,3.095817089,101.5165176,Salvinia molesta,Giant Salvinia
636,3.498830083,101.1980184,Salvinia molesta,Giant Salvinia
637,5.482294,118.256301,Salvinia molesta,Giant Salvinia
638,3.762012622,101.2861126,Salvinia molesta,Giant Salvinia
639,3.208663917,101.7585296,Salvinia molesta,Giant Salvinia
640,5.353354,117.4086488,Salvinia molesta,Giant Salvinia
641,3.1228695,101.6553333,Salvinia molesta,Giant Salvinia
642,5.480454224,118.258485,Salvinia molesta,Giant Salvinia
643,2.939169444,101.7213722,Salvinia molesta,Giant Salvinia
644,5.4863366,118.2626242,Salvinia molesta,Giant Salvinia
645,2.868493009,112.7812978,Salvinia molesta,Giant Salvinia
646,6.4609576,100.3463024,Salvinia molesta,Giant Salvinia
647,3.844125339,101.3003498,Salvinia molesta,Giant Salvinia
648,5.35692758,100.2927679,Leucaena leucocephala,White leadtree
649,5.35925523,100.2954121,Leucaena leucocephala,White leadtree
650,5.355555534,100.2922211,Leucaena leucocephala,White leadtree
651,5.355333726,100.2924329,Leucaena leucocephala,White leadtree
652,5.353775054,100.2920574,Leucaena leucocephala,White leadtree
653,2.98843416,101.3792913,Leucaena leucocephala,White leadtree
654,3.03281871,101.4402751,Leucaena leucocephala,White leadtree
655,3.12026,101.6222681,Leucaena leucocephala,White leadtree
656,3.033525,101.585625,Leucaena leucocephala,White leadtree
657,3.1189013,101.65957,Leucaena leucocephala,White leadtree
658,3.116070844,101.6498942,Leucaena leucocephala,White leadtree
659,3.116070844,101.6498942,Leucaena leucocephala,White leadtree
660,3.1359953,101.6576824,Leucaena leucocephala,White leadtree
661,3.1359953,101.6576824,Leucaena leucocephala,White leadtree
662,3.1359953,101.6576824,Leucaena leucocephala,White leadtree
663,3.112676559,101.5801585,Leucaena leucocephala,White leadtree
664,3.07020255,101.6415602,Leucaena leucocephala,White leadtree
665,3.07020255,101.6415602,Leucaena leucocephala,White leadtree
666,3.11678358,101.6484126,Leucaena leucocephala,White leadtree
667,3.781691704,100.8840665,Leucaena leucocephala,White leadtree
668,2.698055506,101.9544449,Leucaena leucocephala,White leadtree
669,2.695549652,101.9570675,Leucaena leucocephala,White leadtree
670,2.697222233,101.9488907,Leucaena leucocephala,White leadtree
671,2.691944361,101.9072189,Leucaena leucocephala,White leadtree
672,3.027777672,101.7108307,Leucaena leucocephala,White leadtree
673,2.685604733,101.9275202,Leucaena leucocephala,White leadtree
674,2.692222118,101.9119415,Leucaena leucocephala,White leadtree
675,5.98987587,116.0884528,Leucaena leucocephala,White leadtree
676,5.794241667,117.7780528,Leucaena leucocephala,White leadtree
677,5.757686111,117.7615806,Leucaena leucocephala,White leadtree
678,5.802766667,117.7839889,Leucaena leucocephala,White leadtree
679,5.329976018,100.2766287,Leucaena leucocephala,White leadtree
680,2.701811981,101.9272991,Leucaena leucocephala,White leadtree
681,5.4029847,100.2775334,Leucaena leucocephala,White leadtree
682,5.405105327,100.293932,Leucaena leucocephala,White leadtree
683,5.410715302,100.3202163,Leucaena leucocephala,White leadtree
684,5.408540039,100.2770575,Leucaena leucocephala,White leadtree
685,2.710302346,101.8873171,Leucaena leucocephala,White leadtree
686,2.710320661,101.8872667,Leucaena leucocephala,White leadtree
687,2.705277778,101.9122222,Leucaena leucocephala,White leadtree
688,3.131575,101.66063,Leucaena leucocephala,White leadtree
689,3.006824873,101.7070088,Leucaena leucocephala,White leadtree
690,3.121328354,101.6611786,Leucaena leucocephala,White leadtree
691,3.12265,101.6609767,Leucaena leucocephala,White leadtree
692,3.12124429,101.660955,Leucaena leucocephala,White leadtree
693,3.128222167,101.6495883,Leucaena leucocephala,White leadtree
694,3.121351004,101.6610947,Leucaena leucocephala,White leadtree
695,3.130781354,101.6577272,Leucaena leucocephala,White leadtree
696,3.03739709,101.5817638,Leucaena leucocephala,White leadtree
697,3.120040217,101.6542276,Leucaena leucocephala,White leadtree
698,2.900351667,101.66859,Leucaena leucocephala,White leadtree
699,2.90019,101.6685567,Leucaena leucocephala,White leadtree
700,2.933341667,101.7047583,Leucaena leucocephala,White leadtree
701,3.151106371,101.7022191,Leucaena leucocephala,White leadtree
702,3.097188472,101.7433014,Leucaena leucocephala,White leadtree
703,2.702891111,101.9103851,Leucaena leucocephala,White leadtree
704,2.702891111,101.9103851,Leucaena leucocephala,White leadtree
705,3.037329556,101.611762,Leucaena leucocephala,White leadtree
706,3.139777833,101.6965167,Leucaena leucocephala,White leadtree
707,4.76111126,100.7394409,Leucaena leucocephala,White leadtree
708,3.130277872,101.6136093,Leucaena leucocephala,White leadtree
709,2.703388929,101.9521027,Leucaena leucocephala,White leadtree
710,2.732023001,101.8900604,Leucaena leucocephala,White leadtree
711,2.192572117,102.2486954,Leucaena leucocephala,White leadtree
712,2.474351883,102.2270813,Leucaena leucocephala,White leadtree
713,2.684850931,101.9191055,Leucaena leucocephala,White leadtree
714,2.687501907,101.9270782,Leucaena leucocephala,White leadtree
715,2.727121115,101.8929138,Leucaena leucocephala,White leadtree
716,3.124931989,101.6296942,Leucaena leucocephala,White leadtree
717,1.478544878,103.6754369,Leucaena leucocephala,White leadtree
718,1.452799545,103.494358,Leucaena leucocephala,White leadtree
719,5.87867833,100.3367783,Leucaena leucocephala,White leadtree
720,2.676171028,101.9043198,Leucaena leucocephala,White leadtree
721,1.831554936,102.9329041,Leucaena leucocephala,White leadtree
722,2.677134944,101.8965454,Leucaena leucocephala,White leadtree
723,2.698863028,101.917511,Leucaena leucocephala,White leadtree
724,3.216421722,101.7513101,Leucaena leucocephala,White leadtree
725,3.051620484,101.75191,Leucaena leucocephala,White leadtree
726,3.229483333,101.7508,Leucaena leucocephala,White leadtree
727,3.05147686,101.7534634,Leucaena leucocephala,White leadtree
728,2.2519055,102.1941871,Leucaena leucocephala,White leadtree
729,1.55663933,103.6333239,Leucaena leucocephala,White leadtree
730,2.687833083,101.925003,Leucaena leucocephala,White leadtree
731,2.70856753,101.883807,Leucaena leucocephala,White leadtree
732,2.524474345,102.8387409,Leucaena leucocephala,White leadtree
733,3.029856917,101.7070084,Leucaena leucocephala,White leadtree
734,3.014753083,101.6941223,Leucaena leucocephala,White leadtree
735,5.237644494,100.5338679,Leucaena leucocephala,White leadtree
736,1.843854,102.9480617,Leucaena leucocephala,White leadtree
737,5.262183119,100.4818495,Leucaena leucocephala,White leadtree
738,5.354881687,100.2984422,Leucaena leucocephala,White leadtree
739,5.354571221,100.3036554,Leucaena leucocephala,White leadtree
740,5.359212398,100.2945786,Leucaena leucocephala,White leadtree
741,4.572153755,101.0320652,Leucaena leucocephala,White leadtree
742,5.350476967,100.2962047,Leucaena leucocephala,White leadtree
743,4.572816826,101.0314734,Leucaena leucocephala,White leadtree
744,5.349301288,100.2928675,Leucaena leucocephala,White leadtree
745,5.352249136,100.3007197,Leucaena leucocephala,White leadtree
746,3.015618083,101.6943359,Leucaena leucocephala,White leadtree
747,2.935986667,101.6020667,Leucaena leucocephala,White leadtree
748,2.676814056,101.9007111,Leucaena leucocephala,White leadtree
749,3.0978816,101.7183944,Leucaena leucocephala,White leadtree
750,3.015851972,101.6974029,Leucaena leucocephala,White leadtree
751,3.082749905,101.6650902,Leucaena leucocephala,White leadtree
752,3.081931046,101.666967,Leucaena leucocephala,White leadtree
753,3.365727972,101.304151,Leucaena leucocephala,Wild Tamarind
754,3.20977322,101.63996,Leucaena leucocephala,White leadtree
755,3.179092897,101.5816773,Leucaena leucocephala,White leadtree
756,3.113262852,101.6460143,Leucaena leucocephala,White leadtree
757,3.166677388,101.5476166,Leucaena leucocephala,White leadtree
758,3.001720972,101.606055,Leucaena leucocephala,White leadtree
759,3.200278333,101.698195,Leucaena leucocephala,White leadtree
760,5.453068036,100.3084839,Leucaena leucocephala,White leadtree
761,1.559357105,103.6385749,Leucaena leucocephala,White leadtree
762,3.032184467,101.5551783,Leucaena leucocephala,White leadtree
763,2.921318,101.655935,Leucaena leucocephala,White leadtree
764,3.092013909,101.7448272,Leucaena leucocephala,White leadtree
765,1.452799545,103.494358,Leucaena leucocephala,White leadtree
766,3.113755032,101.6672645,Leucaena leucocephala,White leadtree
767,3.093476775,101.620252,Leucaena leucocephala,White leadtree
768,3.066234845,101.6108014,Leucaena leucocephala,White leadtree
769,3.066282653,101.6109105,Leucaena leucocephala,White leadtree
770,3.114663,101.581323,Leucaena leucocephala,White leadtree
771,3.113933972,101.580878,Leucaena leucocephala,White leadtree
772,3.113802972,101.580947,Leucaena leucocephala,White leadtree
773,3.042565584,101.6515198,Leucaena leucocephala,White leadtree
774,3.111136,101.589076,Leucaena leucocephala,White leadtree
775,3.101334364,101.6179318,Leucaena leucocephala,White leadtree
776,3.110793972,101.594912,Leucaena leucocephala,White leadtree
777,2.751883489,102.2454181,Leucaena leucocephala,White leadtree
778,3.019369972,101.61852,Leucaena leucocephala,White leadtree
779,3.019315972,101.614487,Leucaena leucocephala,White leadtree
780,3.17832348,101.6457904,Leucaena leucocephala,White leadtree
781,3.013061111,101.6955444,Leucaena leucocephala,White leadtree
782,2.687294621,101.8034014,Leucaena leucocephala,White leadtree
783,3.163476972,101.738179,Leucaena leucocephala,White leadtree
784,1.54112,110.350175,Leucaena leucocephala,White leadtree
785,3.014761111,101.6942111,Leucaena leucocephala,White leadtree
786,2.990234747,101.4698154,Leucaena leucocephala,White leadtree
787,5.407788611,100.2885767,Leucaena leucocephala,White leadtree
788,3.015613889,101.7089972,Leucaena leucocephala,White leadtree
789,3.014027778,101.6892194,Leucaena leucocephala,White leadtree
790,2.984536525,101.5683386,Leucaena leucocephala,White leadtree
791,5.289681435,100.4517593,Leucaena leucocephala,White leadtree
792,5.2732267,100.488774,Leucaena leucocephala,White leadtree
793,5.978080765,116.0874456,Leucaena leucocephala,White leadtree
794,5.381231785,100.3008804,Leucaena leucocephala,White leadtree
795,3.097402811,101.4153214,Leucaena leucocephala,White leadtree
796,3.082742917,101.6156006,Leucaena leucocephala,White leadtree
797,3.082742917,101.6156006,Leucaena leucocephala,White leadtree
798,3.1333507,101.4571129,Leucaena leucocephala,White leadtree
799,3.201195,101.6948833,Leucaena leucocephala,White leadtree
800,3.20036737,101.695589,Leucaena leucocephala,White leadtree
801,2.722347222,101.915475,Leucaena leucocephala,White leadtree
802,3.100443521,101.6018121,Leucaena leucocephala,White leadtree
803,3.100007594,101.6011793,Leucaena leucocephala,White leadtree
804,3.0981213,101.6007739,Leucaena leucocephala,White leadtree
805,3.100501214,101.6017038,Leucaena leucocephala,White leadtree
806,2.044500579,102.6302688,Leucaena leucocephala,White leadtree
807,6.707685008,100.2671777,Leucaena leucocephala,White leadtree
808,3.180575,101.6546694,Leucaena leucocephala,White leadtree
809,2.703811111,101.8930167,Leucaena leucocephala,White leadtree
810,3.050462867,101.7518255,Leucaena leucocephala,White leadtree
811,3.052383791,101.7536195,Leucaena leucocephala,White leadtree
812,2.9776481,101.7142487,Leucaena leucocephala,Wild Tamarind
813,3.005185635,101.7094208,Leucaena leucocephala,White leadtree
814,1.541622359,110.3219856,Leucaena leucocephala,White leadtree
815,2.690444444,101.9238278,Leucaena leucocephala,White leadtree
816,3.003,101.3960944,Leucaena leucocephala,White leadtree
817,5.376149654,100.5548935,Leucaena leucocephala,White leadtree
818,2.718708333,101.9169139,Leucaena leucocephala,White leadtree
819,3.018993808,101.6175405,Leucaena leucocephala,White leadtree
820,6.295641667,99.72923333,Leucaena leucocephala,White leadtree
821,3.162016667,101.7458444,Leucaena leucocephala,White leadtree
822,5.4615,100.3134,Leucaena leucocephala,White leadtree
823,3.040895773,101.5241552,Leucaena leucocephala,White leadtree
824,3.015518889,101.6944427,Leucaena leucocephala,White leadtree
825,4.605664419,101.1222455,Leucaena leucocephala,White leadtree
826,4.320315775,101.1481059,Leucaena leucocephala,White leadtree
827,2.098122222,111.5130806,Leucaena leucocephala,White leadtree
828,3.079336974,101.5726355,Leucaena leucocephala,White leadtree
829,4.347753505,100.9665367,Leucaena leucocephala,White leadtree
830,2.989168011,101.7125228,Leucaena leucocephala,White leadtree
831,2.715161111,101.9109611,Leucaena leucocephala,White leadtree
832,5.40272501,100.2943671,Leucaena leucocephala,White leadtree
833,5.403620719,100.295201,Leucaena leucocephala,White leadtree
834,4.775342126,100.9118083,Leucaena leucocephala,White leadtree
835,3.171575,101.5004556,Leucaena leucocephala,White leadtree
836,2.932551972,101.706408,Leucaena leucocephala,White leadtree
837,3.021044444,101.6145306,Leucaena leucocephala,White leadtree
838,3.118900863,101.6381923,Leucaena leucocephala,White leadtree
839,3.09594515,101.6628413,Leucaena leucocephala,White leadtree
840,1.558858333,103.6268833,Leucaena leucocephala,White leadtree
841,2.969575,101.694405,Leucaena leucocephala,White leadtree
842,2.9662141,101.6943839,Leucaena leucocephala,White leadtree
843,2.968986111,101.6941972,Leucaena leucocephala,White leadtree
844,2.970786667,101.6934367,Leucaena leucocephala,White leadtree
845,2.93305,101.7025367,Leucaena leucocephala,White leadtree
846,2.915439972,101.68879,Leucaena leucocephala,White leadtree
847,2.90479866,101.6833431,Leucaena leucocephala,White leadtree
848,2.879633333,101.7917417,Leucaena leucocephala,White leadtree
849,2.92288277,101.7004866,Leucaena leucocephala,White leadtree
850,2.92289857,101.7005196,Leucaena leucocephala,White leadtree
851,2.699961111,101.9542806,Leucaena leucocephala,White leadtree
852,2.700036111,101.9524583,Leucaena leucocephala,White leadtree
853,2.925466735,101.6959552,Leucaena leucocephala,White leadtree
854,2.91731114,101.6768408,Leucaena leucocephala,White leadtree
855,2.92704508,101.6911082,Leucaena leucocephala,White leadtree
856,2.891503333,101.6828083,Leucaena leucocephala,White leadtree
857,2.917511231,101.7064053,Leucaena leucocephala,Wild Tamarind
858,2.92156246,101.6974356,Leucaena leucocephala,White leadtree
859,2.883172222,101.7925806,Leucaena leucocephala,White leadtree
860,3.178605556,101.5104306,Leucaena leucocephala,White leadtree
861,2.949011111,101.7589194,Leucaena leucocephala,White leadtree
862,3.268340088,101.6726662,Leucaena leucocephala,White leadtree
863,3.148619444,101.5095111,Leucaena leucocephala,White leadtree
864,3.159891129,101.5812454,Leucaena leucocephala,White leadtree
865,2.94288759,101.7246452,Leucaena leucocephala,White leadtree
866,2.933811871,101.6979852,Leucaena leucocephala,White leadtree
867,2.930305889,101.6900651,Leucaena leucocephala,White leadtree
868,2.907822308,101.6846741,Leucaena leucocephala,White leadtree
869,5.414833333,100.32003,Leucaena leucocephala,White leadtree
870,2.917288333,101.706725,Leucaena leucocephala,White leadtree
871,2.92241857,101.7002773,Leucaena leucocephala,White leadtree
872,2.914853976,101.689782,Leucaena leucocephala,White leadtree
873,2.957963622,101.6672785,Leucaena leucocephala,White leadtree
874,2.899347299,101.6745631,Leucaena leucocephala,White leadtree
875,2.94886664,101.6773973,Leucaena leucocephala,White leadtree
876,3.018622222,101.696825,Leucaena leucocephala,White leadtree
877,6.434757,99.7991445,Leucaena leucocephala,White leadtree
878,2.9195811,101.6749876,Leucaena leucocephala,White leadtree
879,2.9247505,101.6793578,Leucaena leucocephala,White leadtree
880,2.918400108,101.6959858,Leucaena leucocephala,White leadtree
